238,Orico 6228US3-C,Orico,name,name,,6508660000000,3369020000000,1,1,1,1,1,https://tiki.vn/de-cam-o-cung-2-cong-orico-6228us3-dock-o-cung-2-5-3-5-hang-chinh-hang-p9317939.html?spid=10405520
239,Orico 35UTS,Orico,name,name,ORICO-35UTS,1778760000000,6615600000000,1,1,1,1,1,https://tiki.vn/dau-doc-du-lieu-o-cung-3-5-va-2-5-sata-3-usb-3-0-orico-35uts-p3777689.html?spid=10405436
240,Orico 3139U3,Orico,name,name,Orico-3139U3,3072240000000,6205360000000,0,1,1,1,1,https://tiki.vn/hop-dung-o-cung-di-dong-hdd-box-3-5-inch-orico-3139u3-hang-chinh-hang-p1036160.html?spid=10405391
241,Orico 6518US3,Orico,name,name,,5553190000000,3361470000000,1,1,1,1,1,https://tiki.vn/de-cam-o-cung-orico-6518us3-sata-3-usb-3-0-den-p9355285.html?spid=10405379
242,Orico 2789U3,Orico,name,name,ORICO-2789U3,3253980000000,8053920000000,0,1,1,1,1,https://tiki.vn/hop-dung-o-cung-2-5-inch-ssd-hdd-sata-3-usb-3-0-orico-2789u3-ngau-nhien-hang-chinh-hang-p9462161.html?spid=10405378
243,Orico 2577U3,Orico,name,name,ORICO-2577U3,2905310000000,5782850000000,1,1,1,1,1,https://tiki.vn/o-cung-hdd-box-orico-usb3-0-2-5-2577u3-hang-chinh-hang-p3831591.html?spid=10405346
244,Orico 2588US3 (B),Orico,name,name,,7967280000000,3366080000000,1,1,1,1,1,https://tiki.vn/hop-dung-o-cung-2-5-ssd-hdd-sata-usb-3-0-orico-2588us3-hang-chinh-hang-p9742108.html?spid=9742116
245,Orico 6638US3-C,Orico,name,name,ORICO-6638US3-C,9044560000000,3361080000000,0,1,1,1,1,https://tiki.vn/hdd-box-orico-usb3-0-3-5-2-5-6638us3-c-p575554.html?spid=10405332
246,Orico 6648US3-C,Orico,name,name,,8100980000000,3366040000000,0,1,1,1,1,https://tiki.vn/de-o-cung-docking-4-khe-cam-3-5-va-2-5-sata-3-usb-3-0-orico-6648us3-c-p10405324.html?spid=10405325
247,Orico 2569S3-V1 (S),Orico,name,name,Orico-2569S3-V1,1696080000000,6505030000000,0,1,1,1,1,https://tiki.vn/hop-o-cung-2-5-ssd-hdd-sata-3-usb-3-0-orico-2569s3-v1-p9416457.html?spid=10405322
248,Orico 2538U3,Orico,name,name,Orico-2538U3,1799790000000,6222440000000,0,1,1,1,1,https://tiki.vn/box-dung-o-cung-2-5-orico-2538u3-cong-usb-3-0-hang-chinh-hang-p9461729.html?spid=10405302
249,Orico 2538C3,Orico,name,name,,6916430000000,4376710000000,0,1,1,1,1,https://tiki.vn/hop-dung-o-cung-2-5-inch-ssd-hdd-sata-3-usb-3-0-type-c-orico-2538c3-hang-chinh-hang-p9461440.html?spid=10405300
250,Orico WS200RU3,Orico,name,name,ORICO-WS200RU3,2218800000000,7275870000000,0,1,1,1,1,https://tiki.vn/hop-dung-o-cung-hdd-2-khay-orico-3-5-usb-3-0-ws200ru3-eu-sv-bac-hang-chinh-hang-p6568741.html?spid=10405299
251,Orico WS500RU3,Orico,name,name,,3530620000000,8528150000000,0,1,1,1,1,https://tiki.vn/hop-dung-o-cung-hdd-5-khay-orico-3-5-usb-3-0-ws500ru3-eu-sv-bac-hang-chinh-hang-p6568775.html?spid=10405298
252,Orico 1106SS,Orico,name,name,,6789320000000,4468890000000,0,1,1,1,1,https://tiki.vn/khay-o-cung-pc-orico-caddy-bay-3-5-sata-1-2-3-1106ss-p9286903.html?spid=10405295
253,Orico 2139U3,Orico,name,name,ORICO-2139U3,4788400000000,3364250000000,1,1,1,1,1,https://tiki.vn/hop-dung-o-cung-di-dong-hdd-box-2-5-orico-2139u3-usb3-0-2-5-nhua-trong-suot-hang-chinh-hang-p575388.html?spid=10405292
254,Orico L127SS,Orico,name,name,,3442860000000,3365880000000,1,1,1,1,1,https://tiki.vn/khay-o-cung-laptop-caddy-bay-2-5-sata-1-2-3-orico-l127ss-p8521806.html?spid=10405291
255,Orico L95SS,Orico,name,name,,5618690000000,3369310000000,1,1,1,1,1,https://tiki.vn/khay-o-cung-laptop-caddy-bay-2-5-sata-1-2-3-orico-l95ss-p8556786.html?spid=10405289
256,Orico 2189U3,Orico,name,name,,8092990000000,3360740000000,0,1,1,1,1,https://tiki.vn/hop-o-cung-2-5-ssd-hdd-sata-3-usb-3-0-orico-2189u3-p9285909.html?spid=10405288
257,Orico MSA-U3,Orico,name,name,Orico-MSA-U3,5148170000000,9568990000000,0,1,1,1,1,https://tiki.vn/hop-dung-o-cung-2-5-inch-msata3-ssd-usb-3-0-orico-msa-u3-hang-chinh-hang-p9460403.html?spid=10405278
258,Orico 1106SS,Orico,name,name,,6172390000000,4468890000000,1,1,1,1,1,https://tiki.vn/hotswap-cho-may-tinh-de-ban-orico-1106ss-den-hang-phan-phoi-chinh-hang-p9489025.html?spid=10401972
259,Orico L127SS,Orico,name,name,,2547260000000,3365880000000,1,1,1,1,1,https://tiki.vn/khay-o-cung-laptop-caddy-bay-2-5-sata-1-2-3-orico-l127ss-p10401808.html?spid=10401809
260,Orico L95SS,Orico,name,name,,6066240000000,3369310000000,1,1,1,1,1,https://tiki.vn/khay-o-cung-laptop-caddy-bay-2-5-sata-1-2-3-orico-l95ss-p10401617.html?spid=10401618
